class,tweet
0,"""One of us is on drugs, and its me but you're still wrong ; hahahahahahah im a bitch sometimes (:"
0,"""I'm feeling pretty fuckin ghetto"" Smh"
1,"""""""""swears I'm #1 man"" easily"" easily"" behind Austin"" nip?"
0,"""This is a true ride or die bitch ; http://t.co/bkwHX83fkW"" what the fuck hahahahah"
1,"""H.G.Wells and Charlie Chaplin http://t.co/sTiDDHK3WT"" #History #Photography"
0,"""All I see is Bruno's bitch ass on my twitter now. wtf"" Bruno's all that she sees (Drake voice)"
0,"""I'm about to cool faggot chill"" tf is cool nigga"
0,"""I'm so sure bitch"" frfr tf"
0,"""Twitter is not a source of news broadcast you fucking retards"" it is when nbc, abc, cnn, Fox, etc are all keeping quiet."
0,"""Got a couple bitches saying they know me But I;ma let the money talk for me ;;"" AND I'M LIKE... #WWYD"
0,"""Grudges are for weirdos""and bitches"
1,"""I told Mariam to but cigarettes for her birthday""

You also called me trash rn"
1,"""brownies tonight"" what kind?!?!"
0,"""No text back? I don't give a fuck, I'll text another bitch"" damn someone is hurt lol"
0,"""Ummmmmm okay http://t.co/4BVLsci5K5"" you got hoes from left to right ;; do yah thang!"
0,"""using y=mx+b to find the slope of that ass"""
1,"""Fit lads! Nice gear! http://t.co/ThnXX1lC1M"" these scally lads n trainers would get it"
0,"""Hell yeah bro! http://t.co/9yIb45UD6c"" fuck yeah sexy scally lad in hot gear"
0,"""Helping out a mate!! http://t.co/eMNAdO1QOj"" I love scally play. Fuck yeah"
0,"""Lads being Lads! http://t.co/f3UJcYJ4OF"" fuck yeah. I love scally lad action. Hot trainers too."
0,"""Next year bitches is gonna be like you gotta promise you won't expose me ;;;"""
0,""";So hot!! Lick it, bitch http://t.co/JLoUkqDcOM;"" fuck yeah. Eat that trainer u dirty fucker"
0,""";Y'all think celebrity pussy different from the locals? ;; yeah Meghan goods is"""
1,"""""I saw an ajumma walk out in the beginning saying, 'Wow, this is so trash that I can't even listen to it..'"" ;"" lmaoo"
0,"""Need these sox http://t.co/xydb1RchXh"" fuck yeah. I love a kinky scally lad w/ rank sox and sneaks"
0,"""I don't ever expose females like that.. That's childish.."" bitch nigga shiiii....."
0,"""""yasss""

*trys new things with bestfriend*""

*bitch who do you love*"
1,"""Dude remember this wop video? http://t.co/P3HEuBOQBu"" OMG WHERE DID YOU FIND THAT"
0,"""Thick raw fuck http://t.co/g8RvUHCeBN"" Damn his man pussy is getting a workout."
1,"""RAWR!! ""My"" sexy French scally. I love him! #frenchscally http://t.co/5idQ3R5Akz"" sexy scally woof woof"
0,"""Nothin in life is free.. Some of you bitches need to write that on ya panties"";;"
0,"""if one of you bitches want some of my burrito u can catch me at potosino"" huh? Haha"
0,"""Niggas whole hoes out here cuz"" Couldn't had said it better..;"
0,"""Hardcore way to eat Mac and cheese
1. Boil water 
2. Snort cheese powder
3. Drink boiling water 
4. Fuck bitches"""
0,"""#YoureNotMyType if my fade is perpetually fresher than yours."" That's a real ass bitch rite there"
0,"""annoying bitch that I love http://t.co/8oxlQvQBrC"" JUDYANN'S SO PRETTY!!!!!"
0,"""http://t.co/aQKGOrAUxx""

Lmao bitch got on some huggies"
0,"""Hi bitch 
No bitch
Bye bitch"" http://t.co/RbcRXMRtQP"
0,"""does he look like a bitch?"" @el_capacitor"
0,"""Chase money ; not ; hoes ; ;;"";;;;"
0,"""can't stand a ""I don't know what I want"" ass nigga ;"" bitch*"
0,"""""""I'm on my way http://t.co/MqcZuXlbtT"" love a #chav""hot"" sexy scally fucker."
0,"""These newly gay bitches don't kno how shit works"""
0,"""When a bitch don't want a real job they just become strippers lol"" lol."
0,"""Awww Meat Meat In His Feelins""i ainn n my feelings bitch"
0,"""I Want Snake Bites , MY Industrial Piercin &amp; A Tattoo""Dem hoe accessories dea ;;;;"
1,"""Baby albino ; http://t.co/2tYTQJ3fec"" @Meeeesh1395"
0,"""these hoes ain't loyal."""
0,"""YASSSSSS, ORDERED CHINESE ;"" bitch you just ate tacos you fat fuck"
0,"""I made that bitch lunch. Bitches love lunch."
0,"""A NO BRAINER""
But as soon as this bitch gets rich in political power, her views will change!
POLITICAL WHORES! http://t.co/ekEPSjWcyU;"
0,"""A pussy a day keeps the devil away"" -@DoperThanYola"
0,"""Ain't that about a bitch""... What does that mean?"
0,"""All these bitches want a baby, I don't want no children."""
0,"""And bitch you must be lost"" ;;"
0,"""Baby I like being on your left side"" no bitch you can't be there Cuz the street on that side and Twitter said I ain't real if you do"
1,"""Bae"" sounds like such a ghetto word. Use something else"
0,"""Batter the wee cunt Jewis"" y cos he fucked my ex? Emma isnt battering the girls I've nailed?Ive moved on,stop being a pussy n do it urself."
0,"""Bleed out hoe!!!"" -Alexa"
0,"""Boolin' in the bando wit a few bitches"""
1,"""Brownies for my brownie"" I love this movie. ;"
0,"""But I need a bad bitch that's hotter than me"" might be the realist shit PartyNextDoor ever said. That's how I be feelin everyday"
0,"""By the way we do punch bitches."""
0,"""Caesar is home"" ;https://t.co/mw5KAojKXB""theres so much this bitch looks like. Lets start with ape shit;;;"""
1,"""Chinese Maverick: We were communicating Comrade , u know giving the imperialist Yanks the Birdie"" https://t.co/38GZ1jerPS"
0,"""Dad say hi to my snapchat"" 
Dad "";;;; duces bitch"" ;;;;"
0,"""Do you believe these hoes are not in fact loyal?"" ""I disagree with that, I do believe they are in fact the loyalest bunch,these hoes"""
0,"""Don't know no ugly bitches! Don't know no broke niggas!""--@Kevin_Gates"
0,"""Don't make me make you fall in live with a nigga like meee..."" The birds 1&amp;2 are my favorite songs by Weeknd"
0,"""Don't worry about the nigga you see, worry about the nigga you DON'T see... Dat's da nigga fuckin yo bitch."""
0,"""Don't you ever give my pussy away. You keep it tight, alright?"""
0,"""Dropped a stack cause bitch I'm ON"".
-
Song called ""Dope"".
Download the mixtape here: http://t.co/LaCZ1e6TG7"
0,"""Dumb bitches do dumb things"""
0,"""Eat the pussy like a real nigga hungry"""
0,"""Eff it. Let's go after the cripple."" http://t.co/kSaMx1JPfV"
0,"""Everything look better with a bitch next to it"""
0,"""Facto Who cares if you a hoe when your ass looks like this? http://t.co/CJdT987aqf"""
0,"""For every bad bitch there is a nigga tired of fucking her"""
0,"""Foreign chick, no lie.. Man that bitch Beautiful"""
0,"""Fresh nigga so you kno I need a clean bitch... Who kno I'm working cuz I wanna see my team rich."" http://t.co/Cgx3HNAK9A"
0,"""Fuck 5/0 I make my own rules. Suck my dragon balls bitch call me goku"""
1,"""Generate ASCII boxes with NodeJS"" all I see is the ability to bring flappy-bird in node via ASCII tubes and bird ^_^ http://t.co/lRJWDFhv7T"
0,"""Get me that shit bitch you is fine bear"""
0,"""Get your ass back to Detroit ya fuckin' wigger!"""
0,"""Girls that I dated, its okay I ain't mad yo, unless you stabbed me in the heart, no love hoe"""
0,"""HOW DO YOU KNOW MY TWITTER PASSWORD"" bitch please"
0,"""Have you seen my shows? Have you seen my hoes? If I wasn't hot would they be so thick?"""
0,"""He a bitch for hitting that hoe"" ;;;;;;;;;"
0,"""He married to a white woman... lucky sum-bitch"" - Uncle Ruckus"
0,"""He wanna be my nigga, but I'm just trinna be his savings account ;"" ;;;; omg imma funny ass bitch man, but that's Real Shit ;"
0,"""Her great grandmas a hoe,her grandmas a hoe,her moms and a hoe, and she's a hoe! It's a long line of hoes!"" -Grandpa Carl everyone"
0,"""Hey go look at that video of the man that found the kidnapped girls in Ohio........what a nigger"" - #shitmybosssays"
0,"""Hey pussy you still there?"""
1,"""How about we draft all those gung-ho folks and send them to Afghanistan or other war zones so they can show their... http://t.co/sR1zceHx"
0,"""How hotter than is it?"" ""A bitch."""
0,"""How u talking to hoes bout bro n em.. Why you talking to hoes bout bro n em"""
0,"""How you doing, crazy bitch?"" is hilarious!"
0,"""I KNOW my shoes dirty as fuck, whatever, bitch. You don't have to call!""

Like, negro... one of the first things they LOOK at is shoes, dog"
1,"""I am a thrill billy..with a hillbilly heart."" -HAHAHAHAHA Jesus Murphy!"
0,"""I call him my bitch"" @MaKennaM_"
0,"""I can't handle no liquor... But these bitches can't handle meeedd"" - Chief Sosa"
0,"""I don't chase after dudes... I chase after bitches."" - Edgar Bautista"
0,"""I don't love these hoes, baby It's me and you forever"""
0,"""I dont even need a picture of tamar, that bitch is beat in every picture"";;;;;"
0,"""I dont have hoes"" ;"
1,"""I found a new way to chug you have to open your mouth alot"" #shitallysays"
0,"""I fucking hate that bitch so much I wanna smack her in the face then tongue kiss her"""
0,"""I got a bitch set it off like jada picket..queen latifah you riding round with your nieces bitch you titi"""
0,"""I got a sister, she told me stop calling women bitches.."""
0,"""I guess this is the night bitches die...!!!!"" Stewie is that nigga...!"
0,"""I had a bitch that had a bitch, had the bitch eating halibut.."" - #FreshRhymes #JerkSquad #SlowStir"
0,"""I have this lady-love
She's married, but I still wanna bang her
She won't have sex with me
What a bitch"" ~A troubadour, probably"
0,"""I heard you was looking for Candy Man, bitch"""
0,"""I hope you don't get mad, ladies. I only call you bitches 'bitches' bc I don't know your names individually."" -Katt Williams @LetMicahDown"
0,"""I just got a number 3 I'm a bitch boy"""
0,"""I know that shit eatin grin! You either just fucked the girl of your dreams or you sold a car. We know you're a faggot. What'd you sell?"";"
0,"""I only be with older men cause they're more mature""

That supposed to fool us bitch?"
0,"""I prolly leave up out this bitch with my cups in my hand and yo hand in my other hand."""
0,"""I said i don't like it, it tastes like wolf pussy"" 
""what? How do you even know what that tastes like"""
0,"""I taught myself how to eat pussy, and cut my own hair""
""I taught myself how to eat pussy hair"";
Name the movie ;"
0,"""I used to dress up like a cop too.""
""Oh really?""
""Yeah...right after 9/11...mad pussy.""
""Really?""
""Yes...I'll NEVER FORGET."""
0,"""I went to jail for a flock, &amp; came home wit a strike.. You went to jail as a bitch, came home as a dike""- @YG"
0,"""I will fuck u where u stand"". ""U dizzy bitch"". Two unique &amp; separate phrases I overheard a relative saying when I was younger."
0,"""I woke up like thi-"" bitch go back to bed"
0,"""I would rather you call me bitch than sir"" -my manager"
0,"""I'll beat on that pussy so hard"""
1,"""I'll slit your throat-neck"" http://t.co/ChFFSDeDdd"
0,"""I'm a funky ass honkey."" - 's shout out to tonight before ""Cabaret"" ; #JT2020Tour"
0,"""I'm comparing KFC to the pussy"" @MaxOn_MaxOff5"
0,"""I'm downloading you a new personality and ordering you a new face! You bitch.. I love you.. Goddamn it!"" -Axl Rose yelling at his sex robot"
0,"""I'm feelin like Malcolm in the middle, these bitches surround me they can't miss em"""
0,"""I'm gonna piss on your dimple Stop wasting prayers on trash teams lol"""
0,"""I'm probably your main bitch chocolate dipped cinnamon apple"""
0,"""I'm sick of his shit man Sit his bitch ass, I'm fed up bro RT ""Geno threw yet another pick smh"""""
0,"""I'm sorry I fucked yo bitch... But she really dig a nigga"" @KingL"
0,"""IBS"" irritable bitch syndrome."
0,"""If you love her then hide yo bitch so you'll keep shorty.""
@wizkhalifa"
0,"""If you talk back to me you ain't getting no pussy.""
Me: http://t.co/vgnwcFgvSJ"
0,"""If you're a bad bitch put your hands up high"" 
Every girl in the room starts waving there hands around."
0,"""Imma tie that bitch up in the basement and donkey-fuck her ass for two weeks straight"" hahahahahahahahaha #50centmovie #beforeiselfdestruct"
0,"""In My Mind""
Gotta be the dumb hoe anthem..."
1,"""Is that an albino Mexican?""
""No dad, he's Asian."""
0,"""It takes a true directioner to accept Larry"" You know what bitch its fans like you that make the boys cry. #ThankYouPaulForConfirmingLarry"
0,"""It's allegations, were u in the bedroom? Did u see it?"" Words of a naive &amp; blind bitch. We know ur husband cheated on u. Ramona is dumb!!!"
0,"""It's never too late to tag a bitch.""- @CyFyre"
0,"""It's the dykes"" -hunter dyke with a dyke http://t.co/LGtw3AWMeh"
0,"""Julia Roberts, you're a ho"" #NottingHill"
1,"""Just follow the yellow brick twitter."""
0,"""LMFAOOOOOOOOOOOOOOOOOO If your pussy is good but my mama don;t like you? Guess who gotta go;;;..my mama."""
1,"""LOL, cripple!"" - Wendy Davis. Scientists create remote-controlled chick to study shy penguins http://t.co/mT3B09Slod"
0,"""Let's do nips ahoy and spank me maybe"""
0,"""Let's kill cracker babies!"". WTF did I just hear???????? WOW."
0,"""Like... correct me if I'm wrong but... Doesn't pimpin involve 'smackin bitches for money'?"""
0,"""Lmao ;; Pound cake look like pussy ; http://t.co/UFYwCC9xCI"""
0,"""Lmao The d.rose adidas are lighter than my phone .... Shit is retarded"""
1,"""Mam, Ren;e doet in haar rol net of ze ongesteld is Wat is ongesteld?"" Van dat soort vragen waar je denkt: hoe leg ik die weer uit."
0,"""Maybe she wants to be more than your friend or maybe she's a stupid bitch. You never know until you make her cum."" ;;;"
1,"""Mine plays DMX and kirk Franklin smh Well my neighbors are ghetto . They get up at like 5am and beat their kids."""
0,"""My grandma used to call me a porch monkey all the time... Come to think of it she did refer to a broken bottle as a nigger knife"" ;"
0,"""My momma told me to tell you to mind yoooo damn motha fuckin business you 2+2 not knowin what it is bitch!!!!!!"""
0,"""My nips are freeeeezing...and that's not okay because they're slicing through my bra....""
;"
0,"""My twitter was hacked"" = I'm too pussy to admit that I said it and now I want to act like I never said it."
0,"""Nah girl I ain't gon be able to make it, it's been tight since Russ loss his job"" you in the back like ""damn bitch really"""
0,"""Nah its You ;;;; yo i thought some1 photoshopped my face on that faggot smmfh...i hate yall"" http://t.co/5e2fkQ3Q2T"
0,"""New Flame"" the song of the yr lol that bitch SUPER run like"
0,"""Niggas always yelling ""Fuck bitches, Get money"" meanwhile they're broke and still want the bitches;."""
0,"""Niggas be pressed for pussy, Eeeeeen nothin"""
0,"""No bitches "" - nan"
0,"""No boats and hoes please thanks"" - Mom"
1,"""OVO"" ;&amp; kendrick lamar still trash;"
0,"""On top of that, she just a pregnant ass sorry hoe. Aint never got no money. Even her water broke."" - #RIPTALLT"
1,"""Only a couple of Red Sox have gotten past first base."" I'm dying laughing. Maybe the Yanks need to teach them some game."
0,"""Our people"". Now is the time for the Aryan race 2 stand up and say ""no more"". Before the mongerls turn the world into a ghetto slum. 1488"
0,"""Pistol whip my Dickau, shoot yo bitch club up.""

Sometimes freestyles be freestyles. And I'm okay with that."
0,"""RT it for me. Please and thanks Did a pierced pussy just come across my timeline ;"""
0,"""Remy Machiavelli send shots to ya belly"" ; my bitch ;"
0,"""Roberto you are one nasty hoe"""
0,"""SORRY JB FAN;REALLY JUSTIN COME BACK"". That is the top comment on a Justin Timberlake video with 10 million views. Son of a fucking bitch!"
0,"""Searching"" the incredible story of 1 white man's quest to find the ingredients necessary to make Caribbean Jerked Chicken in redneck land"
0,"""Selling my soul for material wishes: fast cars and bitches"" #Tupac #smile #remix"
0,"""Shake that Bear ... aka two rednecks having sex on a dead bear"""
